       0.479697      0.0380675       0.150605    1.05003e+17
        0.50149      0.0372608       0.159207    1.05006e+17
       0.502072      0.0441815       0.152766     1.0501e+17
       0.460972      0.0468583       0.145435    1.05013e+17
       0.437406      0.0442064       0.144391    1.05017e+17
       0.408283      0.0472688       0.128877     1.0502e+17
       0.333675      0.0302554       0.103715    1.05024e+17
       0.331945      0.0208629       0.104183    1.05027e+17
       0.338882      0.0163328       0.109806    1.05031e+17
       0.331236     0.00809988      0.0971846    1.05034e+17
       0.315442       0.011235      0.0894081    1.05038e+17
       0.312607      0.0139923      0.0853146    1.05041e+17
       0.330016      0.0100922      0.0922877    1.05045e+17
       0.341989      0.0033492        0.10696    1.05048e+17
       0.335952     0.00621098       0.095776    1.05052e+17
       0.332401    0.000740753       0.106453    1.05055e+17
       0.316258     -0.0117739      0.0947399    1.05059e+17
       0.309649    -0.00523082       0.102019    1.05062e+17
       0.310385    -0.00231271       0.107303    1.05066e+17
       0.314188     0.00126762       0.100949    1.05069e+17
       0.313493     -0.0045128       0.106057    1.05073e+17
       0.327755     0.00158129       0.112435    1.05076e+17
       0.340259    5.68543e-05       0.114743     1.0508e+17
       0.363261    -0.00117805       0.124971    1.05083e+17
       0.330506    -0.00799179         0.1194    1.05087e+17
       0.351023    -0.00522216       0.125513     1.0509e+17
       0.364077     -0.0027016       0.122906    1.05094e+17
       0.367847    -0.00609404       0.118959    1.05097e+17
       0.378485    -0.00836706       0.136536    1.05101e+17
       0.389889     -0.0179484       0.150149    1.05104e+17
       0.377594      -0.014443       0.147678    1.05108e+17
       0.384279     -0.0134043       0.144612    1.05111e+17
       0.376894     -0.0153076       0.138808    1.05115e+17
       0.358539     -0.0240553       0.130208    1.05118e+17
       0.345512     -0.0182804       0.114713    1.05122e+17
       0.324431     -0.0160509       0.112634    1.05125e+17
       0.325849     -0.0217113       0.100944    1.05129e+17
       0.332599     -0.0228876       0.105836    1.05132e+17
       0.334373     -0.0235429       0.103407    1.05136e+17
       0.313688     -0.0267591      0.0903353    1.05139e+17
        0.32753     -0.0372399      0.0919785    1.05143e+17
       0.354698     -0.0391331       0.106375    1.05146e+17
       0.357339     -0.0322509       0.111165     1.0515e+17
       0.378216     -0.0268281       0.103853    1.05153e+17
       0.368866     -0.0317772       0.106838    1.05156e+17
        0.36842      -0.035551       0.111766     1.0516e+17
       0.381936     -0.0402635       0.121018    1.05163e+17
       0.387632     -0.0350094        0.12451    1.05167e+17
       0.380218     -0.0356073       0.132553     1.0517e+17
          0.388     -0.0356944       0.128019    1.05174e+17
       0.387817     -0.0416895       0.130496    1.05177e+17
       0.396648     -0.0444035       0.139235    1.05181e+17
       0.380889     -0.0424622       0.135598    1.05184e+17
       0.378109     -0.0374551       0.136901    1.05188e+17
       0.394047     -0.0359908       0.148097    1.05191e+17
       0.413313      -0.029254       0.145185    1.05195e+17
       0.427174     -0.0234044       0.139785    1.05198e+17
